Print File Name,Date,Total Print Time,Estimated Material Area (in),Estimated Material Length,Print Length,Print Area,Estimated Percentage of Waste,Material,Ink Consumption cc sq ft,Printer,Minutes of Print Time,Total Ink Used For Print,Day of Week,Empty Space
20x11 Coro Date Signs 4-12-24 & SSM Sponsor Signs_CORPLS,4/15/2024,0 days 00:12:12,3840,80,80,3840,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,12.2,43.68253333,Monday,0
20x14_Pool_Capacity_need_20_7-19-24_ALMS3,7/22/2024,0 days 00:17:15,3364.2,80.1,80.1,3364.2,0,Aluminum 3mm acm 4' x 8' sheet,0.810272873,HP,17.25,18.93,Monday,0
20x14_Pool_Capacity_need_20_7-19-24_P2_ALMS3,7/22/2024,0 days 00:10:03,2242.8,80.1,80.1,2242.8,0,Aluminum 3mm acm 4' x 8' sheet,0.810144462,HP,10.05,12.618,Monday,0
20x20_First_Aid_5-8-24_CORPL23~1,5/9/2024,0 days 00:01:41,402,20.1,20.1,402,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,1.683333333,4.573015208,Thursday,0
20x20_First_Aid_5-8-24_CORPLS,5/9/2024,0 days 00:48:38,19200,480,480,19200,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,48.63333333,218.4126667,Thursday,0
24x18_Innovative_St_Louis_Standard_sign__5-29-24_CORPLS,5/29/2024,0 days 02:12:10,86400,1800,1800,86400,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,132.1666667,982.857,Wednesday,0
24x22_Gina_Bundy_SAMPLE_+_only_sign_2x3_1_+vianey_ticket_scan_CORPLS~1,8/21/2024,0 days 00:16:20,4608,96,96,4608,0,Corragated Plastic 4' x 8' sheet,1.01228125,HP,16.33333333,32.393,Wednesday,0
24x24_coro_signs_Need_8_7-31-24_CORPLS,8/15/2024,0 days 00:18:02,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,0.839687174,HP,18.03333333,26.842,Thursday,0
24x24_Diode_Dynamics_sign_need_2__3-4-24_CORPLS,3/5/2024,0 days 00:04:58,1156.8,24.1,24.1,1156.8,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,4.966666667,13.15936317,Tuesday,0
24x24_NAIC1_staging_area_7-15-24_CORPL23,7/15/2024,0 days 00:05:17,576,24,24,576,0,Corragated Plastic 2' x 3' sheet,0.6045,HP,5.283333333,2.418,Monday,0
24X24_No_Trespassing_need_6___6-24-24_ALMR,6/27/2024,0 days 00:33:55,3456,72,72,3456,0,Reflective Aluminum 4' x 8' sheet,0.275666667,HP,33.91666667,6.616000001,Thursday,0
24x36_3_total_3mm_Poly-Metal_9-13-24_+_Tied_In_Jewelry_ALMS3,9/19/2024,0 days 00:18:08,3460.8,72.1,72.1,3460.8,0,Aluminum 3mm acm 4' x 8' sheet,0.08184466,HP,18.13333333,1.967,Thursday,0
24x36_No_Park_No_Standing_No_Stopping_Signs_5-1-24_CORPLS,5/2/2024,0 days 00:57:21,18451.2,384.4,384.4,18451.2,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,57.35,209.8945727,Thursday,0
24x36_VOTE_NO_ON_3__10-24-24_CORPL23,10/24/2024,0 days 00:19:27,1728,72,72,1728,0,Corragated Plastic 2' x 3' sheet,4.905333333,HP,19.45,58.864,Thursday,0
2A__2x3_dF_coro_signs_2_of_each_3-26-24_CORPL23,3/26/2024,0 days 00:07:46,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,7.766666667,9.82857,Tuesday,0
2B__2x3_dF_coro_signs_2_of_each_3-26-24_CORPL23,3/26/2024,0 days 00:08:56,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,8.933333333,9.82857,Tuesday,0
2x_Spring_Charity_Lug_On_19.5x19.5__Need_17_total__3-13-24_CORPLS,3/18/2024,0 days 00:18:32,6084,156,156,6084,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,18.53333333,69.20951375,Monday,0
2x3_A_Frame_Insert_Signs_6-4-24_CORPLS,6/5/2024,0 days 00:06:55,3463.2,48.1,48.1,3463.2,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,6.916666667,39.39618475,Wednesday,0
2x3_A_Frame_Insert_Signs_6-4-24_p2_CORPLS,6/5/2024,0 days 00:04:50,3459.6,96.1,96.1,3459.6,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,4.833333333,39.35523238,Wednesday,0
2x3_a_frame_inserts_5-9-24_CORPL23,,0 days 00:21:09,2592,72,72,2592,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,21.15,29.48571,,0
2x3_Celebration_Sign_3-20-24_CORPLS,3/20/2024,0 days 00:07:12,1728,36,36,1728,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,7.2,19.65714,Wednesday,0
2x3_Chart_Final__5-13-24_UFS,5/15/2024,0 days 00:12:03,0,0,0,0,,Ultra Foam Sheet 4' x 8',1.638095,HP,12.05,0,Wednesday,0
2x3_Const_RUSH_Signs_5-SF__8-19-24_CORPLS,8/20/2024,0 days 00:18:05,4603.2,4603.2,4603.2,4603.2,0,Corragated Plastic 4' x 8' sheet,1.652940563,HP,18.08333333,52.839,Tuesday,0
2x3_forklift_sign_6-26-24_ALMS3,6/27/2024,0 days 00:09:14,864,36,36,864,0,Aluminum 3mm acm 4' x 8' sheet,1.5,HP,9.233333333,9,Thursday,0
2x3_Insert_4th_of_july__7-1-24_CORPL23,7/1/2024,0 days 00:06:05,1728,48,48,1728,0,Corragated Plastic 2' x 3' sheet,2.802166667,HP,6.083333333,33.626,Monday,0
2x3_lift_safety_signs_10-1-24_CORPLS23,10/2/2024,0 days 01:07:55,21081.6,585.6,585.6,21081.6,0,Corragated Plastic 4' x 8' sheet,18.27420765,HP,67.91666667,2675.344,Wednesday,0
2x3_NEW_Smoke_and_Vape_Shop__7-22-24_CORPL23,7/22/2024,0 days 00:06:22,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,0.453333333,HP,6.366666667,2.72,Monday,0
2x3_Notice_Danger_6-26-24_P1_ALMS3,6/26/2024,0 days 00:12:52,1819.2,48,48,1819.2,0,Aluminum 3mm acm 4' x 8' sheet,1.198891821,HP,12.86666667,15.14600001,Wednesday,0
2x3_Notice_Danger_6-26-24_P2_ALMS3,6/26/2024,0 days 00:07:23,867.6,24.1,24.1,867.6,0,Aluminum 3mm acm 4' x 8' sheet,0.794024896,HP,7.383333333,4.784,Wednesday,0
2x3_Our_Mission_Sign_9-19-24_ALMS3,9/19/2024,0 days 00:10:38,870.01,24.1,24.1,870.01,0,Aluminum 3mm acm 4' x 8' sheet,0.697481638,HP,10.63333333,4.214,Thursday,0
2x3_Parish_Thanks_Signs_6-7-24_CORPL23,6/10/2024,0 days 00:06:08,1728,48,48,1728,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,6.133333333,19.65714,Monday,0
2x3_Pick_up_Drop_off_6-28-24_ALMS3,7/1/2024,0 days 00:14:07,1728,36,36,1728,0,Aluminum 3mm acm 4' x 8' sheet,1.170166667,HP,14.11666667,14.042,Monday,0
2x3_smoke_vape_arrow_6-18-24_CORPL23,6/18/2024,0 days 00:03:31,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,3.516666667,9.82857,Tuesday,0
2x3_Stadium_Closed_+_RULES_sign_9-20-24_+_WWT_ALMS08,9/26/2024,0 days 00:21:08,4612.8,96.1,96.1,4612.8,0,Aluminum .08 4' x 8' sheet,0.63062435,HP,21.13333333,20.201,Thursday,0
2x3_STEM_Block_signs__7-18-24_UFS,7/19/2024,0 days 00:09:59,3451.2,71.9,71.9,3451.2,0,Ultra Foam Sheet 4' x 8',0.179248957,HP,9.983333333,4.296,Friday,0
2x3_Warning_Sign_4-29-24_ALMR,4/30/2024,0 days 00:23:36,1728,36,36,1728,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,23.6,19.65714,Tuesday,0
2X3_yard_signs_SIN__3-26-24_CORPLS,3/26/2024,0 days 00:09:32,3456,96,96,3456,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,9.533333333,39.31428,Tuesday,0
2x6_Donations_4-10-24_and_Wright_Zero_Punchlist_ALMS3,4/12/2024,0 days 00:18:20,4622.41,96.1,96.1,4622.41,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,18.33333333,52.58296326,Friday,0
3__18X24_Giveaway_Signs_DF__4-2-24_CORPL1824,4/3/2024,0 days 00:07:30,864,48,48,864,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,7.5,9.82857,Wednesday,0
3__1x_-_Family_Golf_Sponsorship_coros_23_x_40_CORPLS,4/2/2024,0 days 00:08:55,3684.6,80.1,80.1,3684.6,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.916666667,41.91475581,Tuesday,0
3__All_Golf_Signs_4-5-24_CORPLS,4/9/2024,0 days 00:10:04,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,10.06666667,49.14285,Tuesday,0
3__McCarthy_x2_Construction_Crossing_Ahead_4x4_Need_4__2-28-24_ALMS3,2/29/2024,0 days 00:43:43,9216,192,192,9216,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,43.71666667,104.83808,Thursday,0
3__Villa_Rustic_Rodeo_18_x24_2_7_24_CORPL1824,2/12/2024,0 days 00:10:14,3988.8,0,0,3988.8,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,10.23333333,45.3752315,Monday,0
3__west_community_-_24x24_set_2_2-22-24_PVC6,2/28/2024,0 days 00:15:11,4608,96,96,4608,0,PVC 6mm 4' x 8' sheet,1.638095,HP,15.18333333,52.41904,Wednesday,0
3__x12_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,2/8/2024,0 days 01:03:36,35200,0,0,35200,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,63.6,400.4232222,Thursday,0
3__x6_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,3/8/2024,0 days 00:52:57,19200,480,480,19200,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,52.95,218.4126667,Friday,0
3_22x28_Cardinals_3_various_signs_5-14-24_PVC3,5/15/2024,0 days 00:08:55,1234.8,44.1,44.1,1234.8,0,PVC 3mm 4' x 8' sheet,1.638095,HP,8.916666667,14.04666463,Wednesday,0
3_2x-Various_Signs_McCarthy_8-15-24_No_Tres_14x10_ALMS3,8/21/2024,0 days 00:58:31,8360,190,190,8360,0,Aluminum 3mm acm 4' x 8' sheet,2.962507177,HP,58.51666667,171.99,Wednesday,0
3_Friendship_Village_SNR_Delivery_coros_5_30_24_CORPL1824,5/31/2024,0 days 00:02:34,1296,72,72,1296,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,2.566666667,14.742855,Friday,0
3_hiring_vinyl_signs_CORPL23,4/18/2024,0 days 00:12:06,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,12.1,9.82857,Thursday,0
3_McCarthy_4.23.24_ALMS3,4/26/2024,0 days 01:00:33,13824,288,288,13824,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,60.55,157.25712,Friday,0
3_SSM_Sponsor_Signs_CORPL1824,4/15/2024,0 days 00:02:16,432,18,18,432,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,2.266666667,4.914285,Monday,0
3_WWT - Various Ship Recieve signs 4-25-24 & McKelvey Manor 5-1-24_ALMS08,5/2/2024,0 days 00:21:11,4608,96,96,4608,0,Aluminum .08 4' x 8' sheet,1.638095,HP,21.18333333,52.41904,Thursday,0
30x30 Road Info Sign 7-16-24_P2_&_DNI Twin Chimneys Bather Bool Signs 7 17 24_ALMS08,7/22/2024,0 days 00:14:16,2100,50,50,2100,0,Aluminum .08 4' x 8' sheet,0.62688,HP,14.26666667,9.142,Monday,0
30x30_Road_Info_Sign_7-16-24_ALMS08,7/19/2024,0 days 00:16:39,3249,90,90,3249,0,Aluminum .08 4' x 8' sheet,0.8126759,HP,16.65,18.336,Friday,0
367_Auto_ALMS3~1,6/3/2024,0 days 00:32:18,3456,96,96,3456,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,32.3,39.31428,Monday,0
36x60_De-Install_need_3_SF__4-1-24_CORPLS,4/3/2024,0 days 00:27:45,6490.8,180.3,180.3,6490.8,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,27.75,73.83713213,Wednesday,0
36x60_Lot_4_Sale_6-25-24_CORPLS,6/25/2024,0 days 00:10:30,4327.2,120.2,120.2,4327.2,0,Corragated Plastic 4' x 8' sheet,1.028685524,HP,10.5,30.912,Tuesday,0
36x60_Test_Lab_Area_need_3_SF__3-4-24_CORPLS~1,3/6/2024,0 days 00:25:00,6490.8,180.3,180.3,6490.8,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,25,73.83713213,Wednesday,0
3x3 Off Airport 5-23-24 & 12x18 Do Not Enter 5.24.24_ALMS08,5/28/2024,0 days 00:18:05,3456,72,72,3456,0,Aluminum .08 4' x 8' sheet,1.638095,HP,18.08333333,39.31428,Tuesday,0
3x3_main_entrance_RUSH__5-10-24_ALMS3,5/10/2024,0 days 00:10:16,1299.6,36.1,36.1,1299.6,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,10.26666667,14.78380737,Friday,0
3x3_No_Trespassing_Sign_Need_5__10-1-24_ALMS3,10/3/2024,0 days 00:32:01,5184,144,144,5184,0,Aluminum 3mm acm 4' x 8' sheet,3.055,HP,32.01666667,109.98,Thursday,0
3x5_ACM_sponsor_sign_ALMS3,3/22/2024,0 days 00:10:56,2163.6,60.1,60.1,2163.6,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,10.93333333,24.61237737,Friday,0
4__2x_-_Family_Golf_Sponsorship_coros_23_x_40_CORPLS~2,4/2/2024,0 days 00:15:28,4327.2,120.2,120.2,4327.2,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,15.46666667,49.22475475,Tuesday,0
4__McCarthy_x5_MUSTER_Point__4x4_Need_10__2-28-24_ALMS3,3/4/2024,0 days 02:00:42,23040,480,480,23040,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,120.7,262.0952,Monday,0
4__west_community_-_24x24_set_2_2-22-24_PVC6,2/28/2024,0 days 00:12:29,3456,72,72,3456,0,PVC 6mm 4' x 8' sheet,1.638095,HP,12.48333333,39.31428,Wednesday,0
4__x12_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,2/7/2024,0 days 01:56:03,38400,0,0,38400,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,116.05,436.8253333,Wednesday,0
4__x6_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,3/8/2024,0 days 00:53:19,19200,480,480,19200,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,53.31666667,218.4126667,Friday,0
4_-_Single_Face_18x24_Retirement_3-27-24_CORPLS,3/28/2024,0 days 00:08:52,1732.8,36.1,36.1,1732.8,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.866666667,19.71174317,Thursday,0
4_McCarthy_4.23.24_ALMS3,4/29/2024,0 days 00:43:24,4464,93,93,4464,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,43.4,50.780945,Monday,0
44.5x28.5__card_Entry_Exit__8-26-24_+_rehn_quist_tree_recycle_8-27-24_ALMS3,9/3/2024,0 days 00:15:11,2336.25,52.5,52.5,2336.25,0,Aluminum 3mm acm 4' x 8' sheet,0.36211878,HP,15.18333333,5.875,Tuesday,0
48_x_16_ultrafoam_UFS~1,10/10/2024,0 days 00:12:46,833,49,49,833,0,Ultra Foam Sheet 4' x 8',0.208134454,HP,12.76666667,1.204,Thursday,0
48x12 Pallet sign 7-17-24_ALMS6 & Renquest 6x4 map sign 7 2 24_ALMS6,7/18/2024,0 days 00:19:30,4608,96,96,4608,0,Aluminum 6mm acm 4' x 8' sheet,0.57275,HP,19.5,18.328,Thursday,0
48x12_Pallet_sign_6-5-24_ALMS6~1,6/17/2024,0 days 01:59:35,18432,384,384,18432,0,Aluminum 6mm acm 4' x 8' sheet,1.638095,HP,119.5833333,209.67616,Monday,0
48x12_Pallet_sign_7-17-24_ALMS6,7/18/2024,0 days 00:21:11,4608,96,96,4608,0,Aluminum 6mm acm 4' x 8' sheet,1.19384375,HP,21.18333333,38.203,Thursday,0
4th_july_parking_coros_6-14-24_CORPL1824,6/14/2024,0 days 00:01:58,864,36,36,864,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,1.966666667,9.82857,Friday,0
4th_july_parking_coros_6-14-24_CORPLS,6/14/2024,0 days 00:07:00,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,7,49.14285,Friday,0
4x17_WU_Restricted_parking_6-26-24_STY~1,6/27/2024,0 days 00:08:26,1360,80,80,1360,0,Styrene,2.892282353,HP,8.433333333,27.316,Thursday,0
4x4__NARROW_BRIDGE_Need_4total__10-10-24_ALMS3,10/10/2024,0 days 00:41:46,9216,192,192,9216,0,Aluminum 3mm acm 4' x 8' sheet,3.30221875,HP,41.76666667,211.342,Thursday,0
4x4_Casey_Fork_Solar_Left_Arrow_Need_2__4-1-24_ALMS3,4/2/2024,0 days 00:18:03,4612.8,96.1,96.1,4612.8,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,18.05,52.47364317,Tuesday,0
4x4_DANGER__Overhead_Power_Lines___9-18-24_ALMS3,9/18/2024,0 days 00:42:41,9216,192,192,9216,0,Aluminum 3mm acm 4' x 8' sheet,3.34621875,HP,42.68333333,214.158,Wednesday,0
4x4_DANGER__Overhead_Power_Lines___9-5-24_ALMS3,9/5/2024,0 days 00:39:11,9216,192,192,9216,0,Aluminum 3mm acm 4' x 8' sheet,3.34621875,HP,39.18333333,214.158,Thursday,0
4x4_Donations_4-10-24_ALMS3,4/12/2024,0 days 00:15:28,2304,48,48,2304,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,15.46666667,26.20952,Friday,0
4x6 Majeed Address Shop Sign 7-22-24 & 6x24 Call Sharon Bouse Rider 7-22-24_CORPLS,7/22/2024,0 days 00:17:24,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.712133333,HP,17.4,51.36399999,Monday,0
4x6_coro_final_sign_8-26-24_CORPLS,9/3/2024,0 days 00:15:24,3460.8,72.1,72.1,3460.8,0,Corragated Plastic 4' x 8' sheet,0.659583911,HP,15.4,15.852,Tuesday,0
4x8_-_WSD_Project_Sign_6-7-24_ALMS3,6/10/2024,0 days 00:19:32,4612.8,96.1,96.1,4612.8,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,19.53333333,52.47364317,Monday,0
4x8_2nd_Chance_RV_Sign_NEW__4-24-24_CORPLS,4/24/2024,0 days 00:13:09,4608,96,96,4608,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,13.15,52.41904,Wednesday,0
4x8_Casey_Fork_Solar_NO_ARROW__4-1-24_ALMS3,4/2/2024,0 days 00:17:05,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,17.08333333,52.41904,Tuesday,0
4x8_Casey_Fork_Solar_Right_Arrow__4-1-24_ALMS3,4/2/2024,0 days 00:17:19,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,17.31666667,52.41904,Tuesday,0
5__24x54_Qty-1__2-22-24_PVC6,2/28/2024,0 days 00:05:51,1296,54,54,1296,0,PVC 6mm 4' x 8' sheet,1.638095,HP,5.85,14.742855,Wednesday,0
5__2x_-_Family_Golf_Sponsorship_coros_23_x_40_CORPLS~1,4/2/2024,0 days 00:14:18,4327.2,120.2,120.2,4327.2,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,14.3,49.22475475,Tuesday,0
5__McCarthy_x6_Over_head_Power_lines_3x4_need_12__2-28-24_ALMS3,3/4/2024,0 days 01:47:29,20736,432,432,20736,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,107.4833333,235.88568,Monday,0
5__x_1_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,3/8/2024,0 days 00:07:41,3204,80.1,80.1,3204,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,7.683333333,36.44761375,Friday,0
5_-_2x3_facepaint_signs_DF_A-B__6-5-24_Back_CORPL23,6/6/2024,0 days 00:12:00,13968,388,388,13968,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,12,158.895215,Thursday,0
5_-_2x3_facepaint_signs_DF_A-B__6-5-24_CORPL23,6/6/2024,0 days 00:11:38,6912,192,192,6912,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,11.63333333,78.62856,Thursday,0
5-Various_Signs_McCarthy_8-15-24_No_Tres_14x10_ALMS3,8/20/2024,0 days 00:19:26,4612.8,4612.8,4612.8,4612.8,0,Aluminum 3mm acm 4' x 8' sheet,0.721467222,HP,19.43333333,23.111,Tuesday,0
50th_NIX_Sign_18x24_9-9-24_CORPL1824,9/9/2024,0 days 00:06:26,432,18,18,432,0,"Corragated Plastic 18"" x 24"" sheet",0.569666667,HP,6.433333333,1.709,Monday,0
5x_-Ron_Ruzicka_18x24_kirkwood_council_Need_50_DF__2-23-24_CORPLS,2/26/2024,0 days 02:25:21,21600,0,0,21600,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,145.35,245.71425,Monday,0
6__36x48_various_5-total__2-22-24_PVC6,2/28/2024,0 days 00:12:31,3456,72,72,3456,0,PVC 6mm 4' x 8' sheet,1.638095,HP,12.51666667,39.31428,Wednesday,0
6__McCarthy_x11_PPE_Required_4x4_Need_22__2-28-24_ALMS3,3/5/2024,0 days 04:29:32,50688,1056,1056,50688,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,269.5333333,576.60944,Tuesday,0
6__x_1_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,2/7/2024,0 days 00:08:59,3200,0,0,3200,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.983333333,36.40211111,Wednesday,0
6_22x28_Cardinals_3_various_signs_5-14-24_PVC3~2,5/15/2024,0 days 00:07:29,646.36,22.6,22.6,646.36,0,PVC 3mm 4' x 8' sheet,1.638095,HP,7.483333333,7.352771418,Wednesday,0
6-Various_Signs_McCarthy_8-15-24_No_Tres_14x10_ALMS3,8/20/2024,0 days 00:12:40,2508,57,57,2508,0,Aluminum 3mm acm 4' x 8' sheet,1.629588517,HP,12.66666667,28.382,Tuesday,0
6x12_arrow_ALM1218,3/6/2024,0 days 00:07:21,435.6,24.2,24.2,435.6,0,Aluminum 12 x 18 sheets,1.638095,HP,7.35,4.955237375,Wednesday,0
6x24_Call_Sharon_Bouse_Rider_7-22-24_CORPL1824,7/22/2024,0 days 00:03:06,433.8,24.1,24.1,433.8,0,"Corragated Plastic 18"" x 24"" sheet",0.465394191,HP,3.1,1.402,Monday,0
6x24_rider_June_4-29-24_CORPLS,4/30/2024,0 days 00:04:41,578.4,24,24,578.4,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,4.683333333,6.579681583,Tuesday,0
6X24_TAG_Sale_Signs_8-14-24_Back_PVC3,8/16/2024,0 days 00:28:07,5040,210,210,5040,0,PVC 3mm 4' x 8' sheet,11.3232,HP,28.11666667,396.312,Friday,0
6X24_TAG_Sale_Signs_8-14-24_PVC3,8/16/2024,0 days 00:29:32,5760,120,120,5760,0,PVC 3mm 4' x 8' sheet,6.4799,HP,29.53333333,259.196,Friday,0
7__36x48_various_5-total__2-22-24_PVC6,2/28/2024,0 days 00:12:15,3456,72,72,3456,0,PVC 6mm 4' x 8' sheet,1.638095,HP,12.25,39.31428,Wednesday,0
7__McCarthy_BLOCK_1-8_24x24_signs_2-28-24_ALMS3,3/1/2024,0 days 00:18:03,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,18.05,52.41904,Friday,0
7-Various_Signs_McCarthy_8-15-24_No_Tres_14x10_ALMS3,8/20/2024,0 days 00:19:14,3892.8,81.1,81.1,3892.8,0,Aluminum 3mm acm 4' x 8' sheet,1.249124538,HP,19.23333333,33.76800001,Tuesday,0
8__36x48_various_5-total__2-22-24_PVC6,2/28/2024,0 days 00:08:27,1728,36,36,1728,0,PVC 6mm 4' x 8' sheet,1.638095,HP,8.45,19.65714,Wednesday,0
8__McCarthy_BLOCK_9-16_24x24_signs_2-28-24_ALMS3,3/5/2024,0 days 00:19:32,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,19.53333333,52.41904,Tuesday,0
8-Various_Signs_McCarthy_8-15-24_No_Tres_14x10_ALMS3,8/21/2024,0 days 00:21:07,4612.8,96.1,96.1,4612.8,0,Aluminum 3mm acm 4' x 8' sheet,0.565754423,HP,21.11666667,18.123,Wednesday,0
8.5x11_caution_micro_signs_need_5__3-19-24_ALMS08,3/19/2024,0 days 00:07:49,497.25,25.5,25.5,497.25,0,Aluminum .08 4' x 8' sheet,1.638095,HP,7.816666667,5.656546797,Tuesday,0
8.5x11_Signs_Notice_9-10-24_ALMS3,9/10/2024,0 days 00:05:55,187,17,17,187,0,Aluminum 3mm acm 4' x 8' sheet,0.746181818,HP,5.916666667,0.969,Tuesday,0
8.5x11_Worship_Sign_3-26-24_PVC3,3/26/2024,0 days 00:05:56,93.5,11,11,93.5,0,PVC 3mm 4' x 8' sheet,1.638095,HP,5.933333333,1.063624184,Tuesday,0
8x12_Concealed_No_Smoke_Signs_5-9-24_ALM1218_01~1,5/10/2024,0 days 00:03:30,97.2,8.1,8.1,97.2,0,Aluminum 12 x 18 sheets,1.638095,HP,3.5,1.105714125,Friday,0
8x12_Concealed_No_Smoke_Signs_5-9-24_ALM1218_02~1,5/10/2024,0 days 00:03:30,97.2,8.1,8.1,97.2,0,Aluminum 12 x 18 sheets,1.638095,HP,3.5,1.105714125,Friday,0
9__McCarthy_BLOCK_17-24_24x24_signs_2-28-24_ALMS3,3/5/2024,0 days 00:18:16,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,18.26666667,52.41904,Tuesday,0
9.25x5 SF color blocks for discount markers on 4x4 sign NEW ORANGE 7-11-24_PVC3,7/12/2024,0 days 00:05:45,414,45,45,414,0,PVC 3mm 4' x 8' sheet,0.44973913,HP,5.75,1.293,Friday,0
a_frame_inserts_6_24_24_1Back_CORPLS,6/28/2024,0 days 00:06:23,3456,72,72,3456,0,Corragated Plastic 4' x 8' sheet,1.197083333,HP,6.383333333,28.72999999,Friday,0
a_frame_inserts_6_24_24_1Front_CORPLS~1,6/28/2024,0 days 00:39:40,3456,72,72,3456,0,Corragated Plastic 4' x 8' sheet,1.197083333,HP,39.66666667,28.72999999,Friday,0
a_frame_inserts_6_24_24_2Back_CORPLS,6/28/2024,0 days 00:05:48,1728,36,36,1728,0,Corragated Plastic 4' x 8' sheet,1.429916667,HP,5.8,17.159,Friday,0
a_frame_inserts_6_24_24_2Front_CORPLS~1,6/28/2024,0 days 00:03:35,1728,36,36,1728,0,Corragated Plastic 4' x 8' sheet,1.429916667,HP,3.583333333,17.159,Friday,0
A_frame_soft_opening_inserts_CORPL23~2,3/21/2024,0 days 00:05:30,1728,48,48,1728,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,5.5,19.65714,Thursday,0
AJ_4x10_trailer_signs_ALMS3-4X10,7/11/2024,0 days 02:22:43,11520,96,96,11520,0,Aluminum 3mm acm 4' x 8' sheet,1.2758,HP,142.7166667,102.064,Thursday,0
aj_bridal_street_sign_overlays_v2_ALMS3~1,8/26/2024,0 days 00:15:13,2184,45.5,45.5,2184,0,Aluminum 3mm acm 4' x 8' sheet,0.174065934,HP,15.21666667,2.640000001,Monday,0
